id,WnvPresent
218,0.21358427170567357
219,0.3384586262414583
220,0.07169510997737165
221,0.1325241833496076
222,0.27533680458763987
223,0.27533680458763987
224,0.27533680458763987
225,0.26475161104261974
226,0.20825799275817017
227,0.3359794557744842
228,0.06799662140789298
229,0.1272021370362584
230,0.27052386907540604
231,0.27052386907540604
232,0.27052386907540604
233,0.29413653525905653
234,0.22459157081937015
235,0.3468728623570743
236,0.0696639241007305
237,0.13497761002227743
238,0.2905486729026479
239,0.2905486729026479
240,0.2905486729026479
241,0.265022042609458
242,0.22255210536006378
243,0.3292744898598524
244,0.086647714427333
245,0.1509543045630291
246,0.2738203123787219
247,0.2738203123787219
248,0.2738203123787219
249,0.2675305051791982
250,0.223469956437862
251,0.32982697283569584
252,0.08765127427610404
253,0.15225499470753978
254,0.275340532085617
255,0.275340532085617
256,0.275340532085617
257,0.26436862388309246
258,0.20842787353577774
259,0.3358689145423602
260,0.06854975667320665
261,0.12776634690774435
262,0.27044162154989293
263,0.27044162154989293
264,0.27044162154989293
265,0.2609641135799227
266,0.2224822477392056
267,0.32888993546827017
268,0.0827172876905795
269,0.14733684126099622
270,0.2717179429349463
271,0.2717179429349463
272,0.2717179429349463
273,0.26896848266880113
274,0.21314924539722035
275,0.3375091297567838
276,0.07667959820282483
277,0.13697157804907586
278,0.2749481838504814
279,0.2749481838504814
280,0.2749481838504814
281,0.25490150587874355
282,0.2182211536892031
283,0.3233619752944186
284,0.08118158126064735
285,0.14426556465492554
286,0.26737181899397405
287,0.26737181899397405
288,0.26737181899397405
289,0.2539784242702242
290,0.21719505974844686
291,0.32283925812985154
292,0.08196910036574542
293,0.14456085780648548
294,0.2666234407570519
295,0.2666234407570519
296,0.2666234407570519
297,0.27405843280602715
298,0.22788320977170237
299,0.3316477863734
300,0.08883098628530986
301,0.15513923863848095
302,0.2798639850963822
303,0.2798639850963822
304,0.2798639850963822
305,0.2786318025006183
306,0.21985819444615215
307,0.34164694173386795
308,0.07558223418782396
309,0.13845219323784927
310,0.28194168894228844
311,0.28194168894228844
312,0.28194168894228844
313,0.27739446414414615
314,0.21701582590840554
315,0.3400757595057985
316,0.08080798699752431
317,0.14227794388304152
318,0.28059789510132027
319,0.28059789510132027
320,0.28059789510132027
321,0.2899913754926845
322,0.22180311780534048
323,0.34549313440145224
324,0.06870920742853368
325,0.13301144957112349
326,0.28757044033096235
327,0.28757044033096235
328,0.28757044033096235
329,0.27236000386734033
330,0.20348187470470114
331,0.3373168512848032
332,0.06048356678381117
333,0.11876600102928629
334,0.27176807836643657
335,0.27176807836643657
336,0.27176807836643657
337,0.26412062067565223
338,0.22402974371265474
339,0.3295761736999554
340,0.08444714883305705
341,0.14952483142449205
342,0.27378723304048785
343,0.27378723304048785
344,0.27378723304048785
345,0.2596333318409564
346,0.22166726770110734
347,0.32855616963378836
348,0.08210512934931581
349,0.1464613220155913
350,0.27079412100491906
351,0.27079412100491906
352,0.27079412100491906
353,0.2637671335748907
354,0.22347834523244584
355,0.32938226540571197
356,0.08477291810523747
357,0.14959986476226497
358,0.27345622386007884
359,0.27345622386007884
360,0.27345622386007884
361,0.2645261114874239
362,0.22226256707020228
363,0.32913939092405675
364,0.08652046428213767
365,0.15072058085446177
366,0.27348657496904505
367,0.27348657496904505
368,0.27348657496904505
369,0.26516233571590975
370,0.2177533875745167
371,0.32825056861894314
372,0.08928437840699227
373,0.15151184859850217
374,0.2724025542557929
375,0.2724025542557929
376,0.2724025542557929
377,0.26112929240518623
378,0.21576573837098312
379,0.32336974308551253
380,0.08820759415322245
381,0.1497205301093738
382,0.2697744484674952
383,0.2697744484674952
384,0.2697744484674952
385,0.26050657174782005
386,0.21894013808213186
387,0.32776063773119357
388,0.08618328193115636
389,0.14908700679550607
390,0.27047055121924257
391,0.27047055121924257
392,0.27047055121924257
393,0.2747045411806658
394,0.21680632966801838
395,0.3403261078633534
396,0.07272681268480972
397,0.13466979400766238
398,0.2788120264089046
399,0.2788120264089046
400,0.2788120264089046
401,0.272950460006171
402,0.227312154996974
403,0.33138361894621876
404,0.08851566736360378
405,0.15461216255036192
406,0.27915234140300954
407,0.27915234140300954
408,0.27915234140300954
409,0.2785895084948568
410,0.2198457203616623
411,0.34156576598334515
412,0.07612515834954632
413,0.13895113743125345
414,0.2819454720714753
415,0.2819454720714753
416,0.2819454720714753
417,0.27472932665062577
418,0.21718037424631745
419,0.3402785521363029
420,0.07396363558612182
421,0.13594699969904578
422,0.2790323504975567
423,0.2790323504975567
424,0.2790323504975567
425,0.27401185612024404
426,0.2168066614012331
427,0.3399557889987963
428,0.07443348128668807
429,0.13624071038035182
430,0.27858079645451117
431,0.27858079645451117
432,0.27858079645451117
433,0.2704266532235659
434,0.21290257270144725
435,0.33856219951955374
436,0.06995568669234885
437,0.13068478670555986
438,0.2751499313259604
439,0.2751499313259604
440,0.2751499313259604
441,0.2779290689161961
442,0.21082665543695836
443,0.3404954369294715
444,0.06393785695177841
445,0.12454645014201038
446,0.27752032412128663
447,0.27752032412128663
448,0.27752032412128663
449,0.27393435538867855
450,0.21676129328293325
451,0.33992167542128726
452,0.07446680242788292
453,0.1362545446256428
454,0.2785291626531806
455,0.2785291626531806
456,0.2785291626531806
457,0.2822842833828894
458,0.2161808700479845
459,0.3426457985651146
460,0.06671580466734028
461,0.12903835570492672
462,0.2817816255916725
463,0.2817816255916725
464,0.2817816255916725
465,0.2625171479309918
466,0.20880581608992155
467,0.33475720506835516
468,0.0754534990926127
469,0.13424849601477215
470,0.2701316301204635
471,0.2701316301204635
472,0.2701316301204635
473,0.27165769150147256
474,0.22705344117801265
475,0.3311567636750996
476,0.08785009211951343
477,0.15388581208831312
478,0.27843813656234095
479,0.27843813656234095
480,0.27843813656234095
481,0.2666231513328205
482,0.22095240385121995
483,0.32915070361048854
484,0.08856689478902074
485,0.15210569824287196
486,0.27412440280527106
487,0.27412440280527106
488,0.27412440280527106
489,0.2528548661644542
490,0.2165935515591868
491,0.32257749065646263
492,0.08117152051822979
493,0.1436138057852581
494,0.2658516873498449
495,0.2658516873498449
496,0.2658516873498449
497,0.2741453428479143
498,0.21667992045598314
499,0.33962471380114423
500,0.07722671492613312
501,0.13878864521730055
502,0.27875021386830545
503,0.27875021386830545
504,0.27875021386830545
505,0.27163386296085995
506,0.1978637244075071
507,0.3357138799918832
508,0.05974991485373857
509,0.11388574583009611
510,0.2689298163270386
511,0.2689298163270386
512,0.2689298163270386
513,0.2707858050899066
514,0.2248876447377367
515,0.3305958929642708
516,0.08872810635068042
517,0.15383116470611968
518,0.2773717187916323
519,0.2773717187916323
520,0.2773717187916323
521,0.269973600452387
522,0.21417762906142537
523,0.33824209587026366
524,0.07480039923040722
525,0.13560405433596645
526,0.275704224296465
527,0.275704224296465
528,0.275704224296465
529,0.2687344821444778
530,0.22485510435525785
531,0.33029823209844783
532,0.08748429583956586
533,0.1526561612557281
534,0.2763487832661144
535,0.2763487832661144
536,0.2763487832661144
537,0.26670244945073146
538,0.22248420109319594
539,0.3294905497898159
540,0.0877653942416682
541,0.1519668230212452
542,0.2746333460961514
543,0.2746333460961514
544,0.2746333460961514
545,0.2739314008904579
546,0.21680074520097953
547,0.3397818111549266
548,0.07571374300890997
549,0.13742455569514947
550,0.27861119489699865
551,0.27861119489699865
552,0.27861119489699865
553,0.2877647164159331
554,0.22125053067892728
555,0.3448235256039488
556,0.06914537720052445
557,0.1331664717675112
558,0.28635989131641965
559,0.28635989131641965
560,0.28635989131641965
561,0.26391610400824483
562,0.222498110101844
563,0.32912528760675686
564,0.08588631370101756
565,0.1502286521970875
566,0.27325155974202175
567,0.27325155974202175
568,0.27325155974202175
569,0.2740294057608124
570,0.21592366295149662
571,0.34006837018242375
572,0.07160964295575337
573,0.13331700622507692
574,0.27809885807272133
575,0.27809885807272133
576,0.27809885807272133
577,0.281248137821165
578,0.22154564629683873
579,0.34251012255089097
580,0.07652145979361549
581,0.13996566699022792
582,0.28382695703510147
583,0.28382695703510147
584,0.28382695703510147
585,0.27439662989877783
586,0.21637342404520468
587,0.3394711254755327
588,0.07843995197038872
589,0.13980974042459154
590,0.27882208891291943
591,0.27882208891291943
592,0.27882208891291943
593,0.27517976735896016
594,0.21635964680746916
595,0.34050827998772265
596,0.07117734117071663
597,0.13308718597705424
598,0.27878016938713385
599,0.27878016938713385
600,0.27878016938713385
601,0.2770084215165529
602,0.2169397059276642
603,0.341174675579873
604,0.07046445833340217
605,0.1326605686009407
606,0.27981686861469546
607,0.27981686861469546
608,0.27981686861469546
609,0.2816949390518948
610,0.22125590817775664
611,0.34291599940496725
612,0.07364013114917438
613,0.1371973308719017
614,0.28378292888561385
615,0.28378292888561385
616,0.28378292888561385
617,0.2894849770618219
618,0.22660544109639105
619,0.3453234801515146
620,0.07682746183898033
621,0.14220971514483075
622,0.2894685793602442
623,0.2894685793602442
624,0.2894685793602442
625,0.282671839132246
626,0.2208067753863418
627,0.3432732706942006
628,0.07170801304932276
629,0.13526859831754498
630,0.2839707014975987
631,0.2839707014975987
632,0.2839707014975987
633,0.28998152177906883
634,0.2265951504701822
635,0.3456115899116175
636,0.07551776956634605
637,0.1410002500271656
638,0.289635054151633
639,0.289635054151633
640,0.289635054151633
641,0.2793301605093151
642,0.2171312944550728
643,0.3419249217327833
644,0.06910988242221035
645,0.13151749988584802
646,0.28089892551580303
647,0.28089892551580303
648,0.28089892551580303
649,0.2949021360467788
650,0.22917340119079074
651,0.3461637886316269
652,0.08176119050652327
653,0.14784369424372093
654,0.2930436489138696
655,0.2930436489138696
656,0.2930436489138696
657,0.29291209245758026
658,0.22867041991485168
659,0.346061223839483
660,0.07925949480676946
661,0.14528710782421167
662,0.2918667132519466
663,0.2918667132519466
664,0.2918667132519466
665,0.26748979439080683
666,0.20237998277096395
667,0.3356055306166934
668,0.06124921347756279
669,0.11902065159240811
670,0.26905616721383546
671,0.26905616721383546
672,0.26905616721383546
673,0.27354089072119386
674,0.21469452940654105
675,0.33981420255653744
676,0.06998096532180281
677,0.13137566075221827
678,0.27730856796255476
679,0.27730856796255476
680,0.27730856796255476
681,0.2636478084896982
682,0.1999244642457202
683,0.33381337536997324
684,0.060827325501481865
685,0.11775340392795042
686,0.266191791178822
687,0.266191791178822
688,0.266191791178822
689,0.2683756279616651
690,0.206103004384321
691,0.33672877154144726
692,0.06378311858546801
693,0.1226286146224371
694,0.2711349403778378
695,0.2711349403778378
696,0.2711349403778378
697,0.26498507678462235
698,0.19937214230743727
699,0.3340897161864582
700,0.059981738168626814
701,0.11680635519558735
702,0.26655150920166737
703,0.26655150920166737
704,0.26655150920166737
705,0.26202739302321887
706,0.19315535685408558
707,0.3314831934933516
708,0.05937061220288946
709,0.11184614483566908
710,0.26234667982452287
711,0.26234667982452287
712,0.26234667982452287
713,0.27043100321035124
714,0.20436147169009303
715,0.33695523384616344
716,0.06167833865104344
717,0.12013051643674266
718,0.2712819873607615
719,0.2712819873607615
720,0.2712819873607615
721,0.2682436102853928
722,0.2085852446807099
723,0.3371915381614174
724,0.06611928876371902
725,0.1256270703642929
726,0.27220141802974024
727,0.27220141802974024
728,0.27220141802974024
729,0.27165952086436174
730,0.2111581355326441
731,0.33871976130225945
732,0.06690175685777279
733,0.1272814760699104
734,0.27487560301897046
735,0.27487560301897046
736,0.27487560301897046
737,0.2670306526369744
738,0.19930348946155066
739,0.33470007113698563
740,0.0619625815441071
741,0.11618652576222636
742,0.2674578070767283
743,0.2674578070767283
744,0.2674578070767283
745,0.2854974029321473
746,0.22412385515032657
747,0.3440823699432788
748,0.07598893271967615
749,0.1404646874206565
750,0.2867052894917285
751,0.2867052894917285
752,0.2867052894917285
753,0.2937183204839792
754,0.22916025793389708
755,0.34630149820345285
756,0.0793281008739392
757,0.14554525143236344
758,0.2924081845129177
759,0.2924081845129177
760,0.2924081845129177
761,0.28179449284221647
762,0.22186235920730768
763,0.3427862842355329
764,0.07588941738310746
765,0.1395004266208329
766,0.28416493937081705
767,0.28416493937081705
768,0.28416493937081705
769,0.2727710417642818
770,0.19683961316821655
771,0.33578862465726134
772,0.05887447911583847
773,0.11281554144786675
774,0.2689978076264773
775,0.2689978076264773
776,0.2689978076264773
777,0.26766091796360264
778,0.19650453807292945
779,0.33415983612879047
780,0.05992060028725588
781,0.11351105880464264
782,0.2664822939840849
783,0.2664822939840849
784,0.2664822939840849
785,0.2653531711095961
786,0.18580757426479022
787,0.33041040983610587
788,0.05430791230176199
789,0.1051226914915646
790,0.2605136917997394
791,0.2605136917997394
792,0.2605136917997394
793,0.26013493509436947
794,0.18598078405624585
795,0.3287588167525166
796,0.05553893313103551
797,0.1061646201862359
798,0.25814049314500764
799,0.25814049314500764
800,0.25814049314500764
801,0.26057466538364105
802,0.1872191904215311
803,0.32927882491717736
804,0.056140728799136834
805,0.10709411448530168
806,0.25892371799414426
807,0.25892371799414426
808,0.25892371799414426
809,0.26083432411132396
810,0.1787704982252422
811,0.3229896987366851
812,0.05156927531287824
813,0.1004035526446212
814,0.25508749232864536
815,0.25508749232864536
816,0.25508749232864536
817,0.25999079843947775
818,0.17820938252483728
819,0.322492659218262
820,0.05144599881707933
821,0.10010373484665565
822,0.25442122835900344
823,0.25442122835900344
824,0.25442122835900344
825,0.26705406915876995
826,0.19600698535104766
827,0.33384106680345976
828,0.059769576488307524
829,0.11320634950515952
830,0.2659764319393859
831,0.2659764319393859
832,0.2659764319393859
833,0.26539049365586803
834,0.18976090712658522
835,0.3315802939018665
836,0.05645254419486574
837,0.10826521105767685
838,0.26235297790600826
839,0.26235297790600826
840,0.26235297790600826
841,0.28441946334895807
842,0.2210556206951676
843,0.3438380000030407
844,0.07076621394187099
845,0.1345205665588316
846,0.2848240635668147
847,0.2848240635668147
848,0.2848240635668147
849,0.27543845791611477
850,0.21319410916015843
851,0.34020508484336087
852,0.06699505895684035
853,0.1281308986216918
854,0.27745083480304156
855,0.27745083480304156
856,0.27745083480304156
857,0.27500332653548604
858,0.19599374481216106
859,0.33623670744461087
860,0.057928104245652
861,0.111767863601327
862,0.2696567428981564
863,0.2696567428981564
864,0.2696567428981564
865,0.26237470815473657
866,0.18913475958093004
867,0.33043427531703146
868,0.05680697033600345
869,0.10832013754175539
870,0.260654601243518
871,0.260654601243518
872,0.260654601243518
873,0.25891426424085234
874,0.18113453081818168
875,0.3230939727686057
876,0.0531619104345528
877,0.10251955488322229
878,0.255292346983741
879,0.255292346983741
880,0.255292346983741
881,0.2695039696962964
882,0.20249793567773214
883,0.33623975693403746
884,0.06067588404849666
885,0.11856317664715293
886,0.270026561385082
887,0.270026561385082
888,0.270026561385082
889,0.2603212623613325
890,0.18121739145750976
891,0.32362766451609143
892,0.05291184640794287
893,0.1023488809400564
894,0.25599728161680996
895,0.25599728161680996
896,0.25599728161680996
897,0.25984584116830695
898,0.21993449663040945
899,0.3279578969232352
900,0.08492003403152296
901,0.14831771948091313
902,0.2704431474630232
903,0.2704431474630232
904,0.2704431474630232
905,0.28806303755938434
906,0.22549109817408228
907,0.3449952342582811
908,0.07543114274813886
909,0.14048520400645093
910,0.28835419159398873
911,0.28835419159398873
912,0.28835419159398873
913,0.2734907987781544
914,0.21484464068955506
915,0.33981089854129
916,0.07025323672557858
917,0.13167868163581894
918,0.27735795228134813
919,0.27735795228134813
920,0.27735795228134813
921,0.2622045550035754
922,0.17766814889880608
923,0.3231146332415817
924,0.05079015778403428
925,0.09939449131697485
926,0.2552188392529272
927,0.2552188392529272
928,0.2552188392529272
929,0.27272754409122146
930,0.21405548428665766
931,0.3292420501548506
932,0.09342185052834649
933,0.1539520955768241
934,0.27497059147983993
935,0.27497059147983993
936,0.27497059147983993
937,0.2788891832102885
938,0.2154386910063818
939,0.3308476722540242
940,0.09529281420292471
941,0.15626253981706562
942,0.27844622513799444
943,0.27844622513799444
944,0.27844622513799444
945,0.28764996300101964
946,0.2157630800011284
947,0.3330030108038291
948,0.0981935753508398
949,0.1591206023468014
950,0.2828604867069325
951,0.2828604867069325
952,0.2828604867069325
953,0.2813148927987373
954,0.2117169372783954
955,0.34160789645357365
956,0.06351829727740703
957,0.12453577683331066
958,0.2794294387145722
959,0.2794294387145722
960,0.2794294387145722
961,0.2693151874624189
962,0.2129252797598041
963,0.3381469875470536
964,0.07121576093800831
965,0.13184215617977094
966,0.2747060911831813
967,0.2747060911831813
968,0.2747060911831813
969,0.28134230648583386
970,0.20992294726179062
971,0.3412662493531174
972,0.062270641703874974
973,0.12277540444562944
974,0.27866988776394197
975,0.27866988776394197
976,0.27866988776394197
977,0.261276769569906
978,0.18710336117792584
979,0.3294738055313974
980,0.055902429238444004
981,0.10686001479661518
982,0.2591990331775217
983,0.2591990331775217
984,0.2591990331775217
985,0.2641658807410393
986,0.19271207350048575
987,0.3320358771389553
988,0.05849012599748143
989,0.11097185989107247
990,0.26313581491477933
991,0.26313581491477933
992,0.26313581491477933
993,0.2635855681299485
994,0.17797083817101123
995,0.32742831918086635
996,0.05070873451447036
997,0.09944384090517244
998,0.2560194187116655
999,0.2560194187116655
1000,0.2560194187116655
1001,0.2634088194914855
1002,0.22333314588864916
1003,0.3293087547486456
1004,0.08458231169192379
1005,0.14936739891549455
1006,0.27323211815880477
1007,0.27323211815880477
1008,0.27323211815880477
1009,0.2740368551387649
1010,0.21507432917867708
1011,0.33890520608755037
1012,0.07997956599302188
1013,0.14077306344563661
1014,0.27825971769655206
1015,0.27825971769655206
1016,0.27825971769655206
1017,0.2649572143784999
1018,0.22413309181535043
1019,0.32967812864531026
1020,0.08518034306588242
1021,0.15023641455655307
1022,0.27424606824565073
1023,0.27424606824565073
1024,0.27424606824565073
1025,0.27594431975176403
1026,0.21617921184631123
1027,0.3395766092869032
1028,0.08045473461455384
1029,0.14163198310469688
1030,0.2795913953147216
1031,0.2795913953147216
1032,0.2795913953147216
1033,0.267942240067406
1034,0.2199217533301035
1035,0.3291723655726184
1036,0.08969397010823416
1037,0.1527548136825471
1038,0.27445386995403054
1039,0.27445386995403054
1040,0.27445386995403054
1041,0.2890887606551707
1042,0.22525984330220328
1043,0.3454251058907867
1044,0.07352799175753384
1045,0.13866049238172917
1046,0.28865434514411775
1047,0.28865434514411775
1048,0.28865434514411775
1049,0.2700689167549757
1050,0.20046820570575685
1051,0.3359094981010371
1052,0.06183675689210734
1053,0.11651736461073015
1054,0.269375609533703
1055,0.269375609533703
1056,0.269375609533703
1057,0.2639113808307302
1058,0.20999129366036684
1059,0.3355503209758691
1060,0.07463246045360739
1061,0.13391719232629454
1062,0.27120613170092694
1063,0.27120613170092694
1064,0.27120613170092694
1065,0.2739483399489521
1066,0.21305742428930985
1067,0.33973273521006336
1068,0.0676482538773951
1069,0.12866115090014563
1070,0.27673578749673566
1071,0.27673578749673566
1072,0.27673578749673566
1073,0.2745959820169515
1074,0.2099620582121099
1075,0.33937494426272224
1076,0.06446232549984533
1077,0.12467096330772591
1078,0.27564624647014396
1079,0.27564624647014396
1080,0.27564624647014396
1081,0.2792688174258791
1082,0.21849563820607418
1083,0.34084746326877874
1084,0.08079124027514566
1085,0.14281732841466271
1086,0.28201276109458445
1087,0.28201276109458445
1088,0.28201276109458445
1089,0.26328131841745966
1090,0.22356402930811517
1091,0.3293708559328397
1092,0.08412975080239372
1093,0.1490482644544638
1094,0.27322722390831167
1095,0.27322722390831167
1096,0.27322722390831167
1097,0.28913283634791564
1098,0.22606614823827334
1099,0.34535154064880536
1100,0.07534184792556567
1101,0.14062991315974221
1102,0.2890482568562264
1103,0.2890482568562264
1104,0.2890482568562264
1105,0.25558832275503607
1106,0.21881723750765908
1107,0.32737752068451315
1108,0.08090565398759615
1109,0.1442577747649962
1110,0.26788218874933784
1111,0.26788218874933784
1112,0.26788218874933784
1113,0.2665136912511616
1114,0.21176876495523603
1115,0.33687757117529094
1116,0.07328609287480028
1117,0.1333198797179284
1118,0.27305206174629393
1119,0.27305206174629393
1120,0.27305206174629393
1121,0.2665845104339029
1122,0.2217347140998458
1123,0.3293097241750881
1124,0.08813231747792746
1125,0.15201041215687316
1126,0.2743463241788705
1127,0.2743463241788705
1128,0.2743463241788705
1129,0.2688743757839128
1130,0.2234327051817411
1131,0.33001560643055994
1132,0.08847194125345824
1133,0.15300689836440048
1134,0.2759928862479279
1135,0.2759928862479279
1136,0.2759928862479279
1137,0.2638396449220205
1138,0.21425278346592155
1139,0.3236019429167472
1140,0.08996907916082472
1141,0.1507790146516889
1142,0.2706317761214721
1143,0.2706317761214721
1144,0.2706317761214721
1145,0.2673646565083866
1146,0.22489157595420048
1147,0.33013374575346555
1148,0.08648113201052973
1149,0.15173997846827997
1150,0.2756768588320316
1151,0.2756768588320316
1152,0.2756768588320316
1153,0.27119516449986875
1154,0.20792555880025756
1155,0.3379648760789915
1156,0.06413390605426696
1157,0.12361536478398845
1158,0.27321828840374873
1159,0.27321828840374873
1160,0.27321828840374873
1161,0.26213381471810787
1162,0.2179777103783731
1163,0.3277705230053683
1164,0.08768997793922899
1165,0.15010721303437555
1166,0.270976398614011
1167,0.270976398614011
1168,0.270976398614011
1169,0.28398532338956317
1170,0.21993958939776886
1171,0.3436129057766387
1172,0.06966517818325117
1173,0.1331032170514989
1174,0.2841499932685944
1175,0.2841499932685944
1176,0.2841499932685944
1177,0.2847038090511894
1178,0.22170442190508335
1179,0.3439649189295942
1180,0.07145716367572087
1181,0.13539327564088602
1182,0.2852313408068759
1183,0.2852313408068759
1184,0.2852313408068759
1185,0.28904254908670596
1186,0.2262957616658399
1187,0.34521731953092755
1188,0.07648918693230515
1189,0.14177535870496685
1190,0.2891402149520211
1191,0.2891402149520211
1192,0.2891402149520211
1193,0.2814202987145781
1194,0.21511434891686965
1195,0.3422373786230157
1196,0.0661294554850353
1197,0.12811084790157215
1198,0.28093878098049896
1199,0.28093878098049896
1200,0.28093878098049896
1201,0.26105671189043245
1202,0.20748333325857277
1203,0.3344703773313725
1204,0.07060993216694221
1205,0.12930728377987202
1206,0.2686081067675817
1207,0.2686081067675817
1208,0.2686081067675817
1209,0.28946545594027967
1210,0.18948856858728652
1211,0.24077173031140187
1212,0.0611772611974329
1213,0.12687516594341497
1214,0.2394867939568171
1215,0.2394867939568171
1216,0.2394867939568171
1217,0.2668543390360656
1218,0.17242196449692132
1219,0.22976470583726025
1220,0.058644875909772166
1221,0.11482423480646753
1222,0.2225298655150341
1223,0.2225298655150341
1224,0.2225298655150341
1225,0.2976495968626184
1226,0.18870010880002808
1227,0.23868226535561707
1228,0.06337441503369139
1229,0.12998516321726622
1230,0.24157516101518267
1231,0.24157516101518267
1232,0.24157516101518267
1233,0.243877261779654
1234,0.1662142613790907
1235,0.22685747548543506
1236,0.04716931084637054
1237,0.09694316907629363
1238,0.20976827331920167
1239,0.20976827331920167
1240,0.20976827331920167
1241,0.24284985567225206
1242,0.16793122475411248
1243,0.23104760276329292
1244,0.04610051522039899
1245,0.09590260550081894
1246,0.21112418115603532
1247,0.21112418115603532
1248,0.21112418115603532
1249,0.24520580996899355
1250,0.17126280076931077
1251,0.23469605386339845
1252,0.0460779765881684
